"","full_address","latitude","longitude","total_leasedSF","company_list","sector_list","lease_count","crimes_within_500m","crime_score","weighted_routes","accesibilty","internal_class","price_multiplier"
"1215","9 W 57th St, New York, NY, 10019",40.7638353,-73.9749533,750233,"Summit Rock Advisors; Tiger Global Management; Apollo Global Management; Tikehau Capital; Loews; NA; NA; NA; Coatue Management; Apollo Global Management; Artisan Partners; Veritas Capital Fund Management; Apollo Global Management; Panco Management; Mousse Partners; Pointstate Capital; Apollo Global Management; Davidson Kempner Capital Management; Seven Bridge Advisors; NA; Platinum Equity","Financial Services And Insurance; NA; Real Estate (Except Coworking Providers)",21,304,0.892806770098731,24.6252164117932,0.694059385058254,"A",62744115.791515
"1216","90 Broad St, New York, NY, 10004",40.7037964,-74.0119608,105933,"NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; Flywheel Partners; NA; NA; NA; NA; NA; NA; Fhi Studio; This And Now Windows; NA; NA; NA; NA","NA; Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting",26,271,0.90444287729196,19.3079449442649,0.544192593911066,"O",5906318.36433264
"1217","90 Church St, New York, NY, 10007",40.7127417,-74.0106511,472051,"New York City Housing Authority; NYPD","Government",2,712,0.748942172073343,30.218168918991,0.851696220117566,"O",26319310.2262901
"1218","90 Fifth Ave, New York, NY, 10011",40.9120191,-73.8092187,50408,"App Academy; Mulberry; Twelve Below; Yipit Data","Education; Financial Services And Insurance; Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting",4,0,1,0,0,"O",2810509.43624064
"1219","90 John St, New York, NY, 10038",40.7079924,-74.0063203,25541,"NA; NA; NA",NA,3,578,0.796191819464034,26.6569077015334,0.751322411039621,"O",1531230.354096
"1220","90 Park Ave, New York, NY, 10016",40.7506425,-73.9798254,573568,"NA; Pagaya; NA; NA; Tenaron Capital Management; Locust Wood Capital; Mass Mutual; Financial Technology Partners; NA; NA; NA; Balbec Capital; Pwc; NA; Pagaya Technologies; Ubiquant; NA; NA; NA; NA; Marubeni; Oaklins Desilva & Phillips; Outfront Media; Spencer Stuart & Associates; Admarketplace; Pagaya","NA; Financial Services And Insurance; Tbd; Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting; Technology, Advertising, Media, And Information",26,576,0.796897038081805,25.129496408494,0.708272468856361,"A",47969120.2683802
"1221","900 Broadway, New York, NY, 10003",40.7388292,-73.989522,108540,"NA; NA; NA; NA; NA; NA; NA; NA; Bubble; NA; NA; NA; NA; Balance Payments; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; Deepcrawl; The Markup News; NA; NA; NA; LDV","NA; Financial Services And Insurance",31,942,0.667842031029619,23.0007901269893,0.648275084548979,"O",6051672.2387232
"1222","900 Third Ave, New York, NY, 10022",40.7587719,-73.9690856,327468,"NA; NA; Littler; NA; Navab Holdings; Handelsbanken; Stellex Capital Management; NA; NA; NA; NA; Five Arrows Capital Partners; NA; NA; NA; Greylion Capital; Lehrer Cumming; NA; NA; NA; NA; NA; Zweig - Dimenn; NA; Kensington Publishing; Savills; NA","NA; Legal Services; Financial Services And Insurance; Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting; Technology, Advertising, Media, And Information; Real Estate (Except Coworking Providers)",27,370,0.869534555712271,16.9209060862567,0.476914130477709,"A",27387078.5609482
"1223","902 Broadway, New York, NY, 10010",40.7393401,-73.9893929,252451,"NA; Merge Api; Fenwick & West; Dataiku; Dataiku; Dataiku; NA; NA; NA; NA; Seat Geek; William Grant & Sons Holdings","NA; Technology, Advertising, Media, And Information; Legal Services; Tbd; Real Estate (Except Coworking Providers)",12,743,0.738011283497884,23.0620249082017,0.650000981039867,"O",14075462.5791221
"1224","909 Third Ave, New York, NY, 10022",40.7582826,-73.967866,260911,"NA; Alix Partners; NA; Trinet; Miller Advertising Agency; Blue Matter Consulting; Cohen Weiss And Simon; Omni Holdings; NA; Omni New York; Sard Verbinnen &; NA","NA; Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting; Technology, Advertising, Media, And Information; Legal Services; Retail; Tbd; Real Estate (Except Coworking Providers)",12,402,0.858251057827927,14.8335227023022,0.418081428111917,"A",21820727.6876383
"1225","91 Fifth Ave, New York, NY, 10003",40.9121039,-73.8094084,32000,"NA; NA; NA; NA","NA; Tbd",4,0,1,0,0,"O",1918459.392
"1226","915 Broadway, New York, NY, 10010",40.7397099,-73.9897732,298491,"NA; NA; Retool; NA; Abnormal Security; NA; NA; NA; NA; General Assembly; NA; Sandbox Film; Stonecutter Capital Management; Math For America; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; Amsive Digital; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; Stanford In New York Center; Vision Ridge Partners; NA; NA; NA; NA","NA; Technology, Advertising, Media, And Information; Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting; Associations And Non-Profit Organizations (Except Education And Non-Profit Hospitals); Education; Financial Services And Insurance",53,628,0.778561354019746,23.6102133656084,0.665451620631466,"O",16642433.1878453
"1227","919 Third Ave, New York, NY, 10022",40.7588917,-73.9674682,1340770,"NA; Cohen Clair Lans Greifer & Thorpe; NA; Mintz Levin Cohn Ferris; NA; NA; Bloomberg L.p; Bloomberg; New York State Executive Chamber,","NA; Legal Services; Tbd; Technology, Advertising, Media, And Information; Government",9,417,0.85296191819464,14.7829730266715,0.416656690306716,"A",112132401.706922
"1228","920 Broadway, New York, NY, 10010",40.7395772,-73.9894004,91000,"NA; NA; NA; NA; NA; Riskpoint; NA; NA; NA; NA; NA; NA; NA","NA; Financial Services And Insurance; Tbd",13,628,0.778561354019746,23.1730951109239,0.653131484151415,"O",5073725.57328
"1229","928 Broadway, New York, NY, 10010",40.7401034,-73.9893444,2920,"NA; NA; NA; NA",NA,4,605,0.786671368124118,23.2966567078508,0.656614056021884,"O",175059.41952
"1230","95 Morton St, New York, NY, 10014",40.7312287,-74.0086077,152182,"NA; Fanatics; Cedar; NA","NA; Retail; Healthcare; Tbd",4,252,0.91114245416079,11.2063598241586,0.315850186988494,"O",8484941.81530656
"1231","950 6th Ave, New York, NY, 10001",40.7501547,-73.9872958,92597,"NA; NA; Wework","NA; Coworking And Executive Suite Companies",3,1522,0.463328631875881,32.1521672373343,0.906205778981391,"O",5162766.66932976
"1232","950 Third Ave, New York, NY, 10022",40.8088444,-73.9303577,112728,"Maytech Investments; Stephan Wang & Associates Architects; Apprise Media; Mountaineer Partners Management; The Floating Hospital; NA; Infotek Design; NA; NA; NA; Rock Cpa; NA; NA; Levco Capital; NA; Ninth Wave; NA; Merson Law; Cove Capital; NA; NA; NA; Backcast Partners; VRMNY; Rf|Binder Partners; NA; NA","NA; Construction, Engineering And Architecture; Financial Services And Insurance; Healthcare; Technology, Advertising, Media, And Information; Legal Services; Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting",27,47,0.98342736248237,2.36161012032671,0.0665617568776504,"A",9427762.68831936
"1233","96 Morton St, New York, NY, 10014",40.7310116,-74.0084889,42395,"Noble People; NA; Lindblad Maritime Enterprises","Technology, Advertising, Media, And Information; NA; Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting",3,177,0.937588152327221,11.453133215528,0.322805471579642,"O",2541658.93512
"1234","96 Spring St, New York, NY, 10012",40.7232235,-73.9995521,66548,"Simplifeye; NA; Simplifeye; Muck Rack; NA; NA; NA; NA","Healthcare; NA; Technology, Advertising, Media, And Information",8,952,0.664315937940762,25.5112912374155,0.71903331983726,"O",3710398.78517184
"1235","989 Avenue Of The Americas, New York, NY, 10018",40.7515747,-73.9868742,8503,"Knotel; NA","Coworking And Executive Suite Companies; NA",2,1848,0.348377997179126,33.449693179292,0.942776424384573,"O",509770.631568
"1236","99 Hudson St, New York, NY, 10013",40.719086,-74.0089165,195611,"Hr&A Advisors; Museum Of Ice Cream; NA; NA; Daily Harvest; NA; NA; NA; Ethic; Evergreen Trading; Oda Architecture; Leap; NA; Campus","Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting; Personal Services And Recreation; NA; Retail; Financial Services And Insurance; Construction, Engineering And Architecture",14,324,0.885754583921015,23.8918235623627,0.67338877727273,"O",10906335.5287349
"1237","99 Madison Ave, New York, NY, 10016",40.7447302,-73.9849997,42533,"NA; NA; NA; NA; Captify; NA; Vector Media Group; NA; NA; NA","NA; Technology, Advertising, Media, And Information",10,641,0.773977433004231,22.6176617305977,0.637476647095631,"O",2549932.291248
"1238","99 Park Ave, New York, NY, 10016",40.7504324,-73.9785908,404056,"NA; NA; NA; Akam Associates; Cardworks; Garan; NA; The Associated Medical Schools Of Newyork; NA; NA; NA; NA; NA; Flushing Bank; G Oliver Koppell & Assoc; John Laing; Flushing Commons Property Owner; Clear Channel Outdoors; Keller Williams Ny; Lsc Communications; NA; NA; Heidell, Pittoni, Murphy & Bach; NA; NA; Lafayette College; NA; NA; NA; Steward Partners; Metropolitan Commercial Bank","NA; Real Estate (Except Coworking Providers); Financial Services And Insurance; Retail; Legal Services; Technology, Advertising, Media, And Information; Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting; Tbd; Education",31,524,0.815232722143865,22.6158556867951,0.637425743922639,"O",22528233.6289805
"1239","99 University Pl, New York, NY, 10003",40.7337519,-73.9927786,5923,"NA; NA",NA,2,747,0.736600846262341,24.6004067657898,0.693360127542678,"O",355094.843088
"1240","One Columbus Cir, New York, NY, 10023",40.7684119,-73.9819811,1280548,"Pdt Partners; Pdt Partners; Pretium Partners; NA; Deutsche Bank","Financial Services And Insurance; NA",5,799,0.718265162200282,18.767424287199,0.528958070543598,"A",107095864.869438
"1241","One Park Ave, New York, NY, 10016",40.7458771,-73.9815056,835876,"Bmg Management; Nyu Langone Medical Center; Nyu Langone Health; NA; Nyu Langone; Euclid Transactional","Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting; Healthcare; NA; Financial Services And Insurance",6,474,0.832863187588152,18.9533076362478,0.534197175076771,"O",46604455.3548461
"1242","One Soho Sq, New York, NY, 10013",40.7222672,-73.9996663,160311,"Watershed; Flowcode; Evergreen Trading; Hebbia; Warby Parker","Technology, Advertising, Media, And Information; Retail",5,908,0.679830747531735,26.1360842329596,0.736643051058479,"A",13407264.0721663
"1243","One State Street Plz, New York, NY, 10004",40.7028098,-74.0133384,241931,"NA; Wolfson Group; Ipc Systems; Community Access; Wibbitc; Mcaloon & Friedman Pc; Smarttrade; Dna Models; Douglas & London; NA; NA; Shulman & Hill; NA; Metlife Foundation; Sienna Marketing & Consulting","NA; Technology, Advertising, Media, And Information; Associations And Non-Profit Organizations (Except Education And Non-Profit Hospitals); Legal Services; Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting; Tbd",15,181,0.936177715091678,16.2562048576722,0.458179589499712,"A",20233376.4011407
"1244","One World Trade Center, New York, NY, 10007",40.7129992,-74.0131894,1942692,"NA; NA; NA; NA; Ambac Financial Group; NA; NA; NA; Hyper Labs; Tzero; NA; Augustus Intelligence; DADA; Mdc Partners; NA; NA; Pison Technology; Princeton Longevity Center; Symphony; Celonis; Medical Knowledge Group; NA; NA; Capital Rx; Liveintent; NA; NA; Energy Aspects; Iris Software; Jordan Park; Celonis; Guarantr; NA; NA; NA; NA; Axsome Therapeutics; Cowbird Capital; Levin; Pilot Fiber; Circle Internet Financial; NA; NA; NA; NA; NA; NA; Global Risk Advisors; Kensho Technologies; NA; NA; NA; NA; NA; NA; NA; NA; Ennead Architects; Carta; NA; NA; NA; Hyperscience; Tzero; NA; NA; Kroll; NA; Venerable; Studio 71; NA; NA; Undertone; Carta; Network Capital Funding; NA; NA; Targetspot; Constellation Agency; Network Capital Funding; Reddit; Accor S.a; Lone Star Funds; Shiftsmart; LMAX USA; NA; Capital Rx; NA; Energy Capital Partners; NA; NA; Bouncex; Dazn Group; NA; ASAPP; No Fraud; NA; NA; NA; Newsweek; Siriuspoint; Templafy; New York Life Insurance; Koneksa Health; NA; NA; Radix Trading; Scale Facilitation; Signify; Undertone Networks; NA; NA; Clo Virtual Fashion; Templafy; Studio 71","NA; Financial Services And Insurance; Technology, Advertising, Media, And Information; Pharmaceuticals; Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting; Construction, Engineering And Architecture; Tbd; Personal Services And Recreation",115,620,0.781382228490832,26.0990497505199,0.735599237689361,"A",162472847.495711
"1245","PENN 1, New York, NY, 10119",40.7510985,-73.9919723,1461657,"NCR; Dimension Data; Logicalis Group; NA; NA; Siemens; Milliman; NA; NA; NA; NA; Information Builders; NA; Urban Engineers Of New York D.p.c; Industrious; Valley National Bank; Wells Fargo; NA; Jacobs Engineering Group; NA; NA; NA; Broadtrade Group; NA; NA; NA; Bgb Group; NA; NA; NA; Blackline; NA; Vornado Realty Trust; NA; NA; NA; NA; NA; Empire Blue Cross Blue Shield; Dell Technologies; NA; NA; NA; Biz2credit; Gusto; NA; Chardan Capital Markets; NA; NA; NA; Samsung; Automatic Data Processing (Adp); Canaccord Genuity Group; NA; Columbia Property Trust; NA; NA; NA; NA; Datacamp; NA; NA; NA; Integraph; The North Highland; NA; NA; NA; NA; Gibbons; LCOR; NA; NA; NA; NA; NA; All Out Bed Bug Exterminators; Cheil Usa; NA; Togut, Segal & Segal; NA; NA; Weaver (Buchbinder Tunick); NA; Liebert; Metropolitan Transit Authority; NA; NA; NA; NA; Secor Asset Management; NA; NA; NA; NA; NA; NA; NA; NA; NA; Prosperity Life Insurance; NA; NA; NA; NA; Ownership Works; NA; NA; Adm Investor Services; NA; NA; NA; NA; Roivant Sciences; Acuity Knowledge Partners; Amtrak","NA; Technology, Advertising, Media, And Information; Manufacturing (Except Pharmaceutical, Retail, And Computer Tech); Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting; Construction, Engineering And Architecture; Coworking And Executive Suite Companies; Financial Services And Insurance; Real Estate (Except Coworking Providers); Transportation; Legal Services; Tbd; Government; Associations And Non-Profit Organizations (Except Education And Non-Profit Hospitals); Pharmaceuticals",116,1853,0.346614950634697,29.2175021138732,0.823492521283243,"A",122242524.729622
"1246","PENN 1, New York, NY, 10119",40.7510985,-73.9919723,1461657,"NCR; Dimension Data; Logicalis Group; NA; NA; Siemens; Milliman; NA; NA; NA; NA; Information Builders; NA; Urban Engineers Of New York D.p.c; Industrious; Valley National Bank; Wells Fargo; NA; Jacobs Engineering Group; NA; NA; NA; Broadtrade Group; NA; NA; NA; Bgb Group; NA; NA; NA; Blackline; NA; Vornado Realty Trust; NA; NA; NA; NA; NA; Empire Blue Cross Blue Shield; Dell Technologies; NA; NA; NA; Biz2credit; Gusto; NA; Chardan Capital Markets; NA; NA; NA; Samsung; Automatic Data Processing (Adp); Canaccord Genuity Group; NA; Columbia Property Trust; NA; NA; NA; NA; Datacamp; NA; NA; NA; Integraph; The North Highland; NA; NA; NA; NA; Gibbons; LCOR; NA; NA; NA; NA; NA; All Out Bed Bug Exterminators; Cheil Usa; NA; Togut, Segal & Segal; NA; NA; Weaver (Buchbinder Tunick); NA; Liebert; Metropolitan Transit Authority; NA; NA; NA; NA; Secor Asset Management; NA; NA; NA; NA; NA; NA; NA; NA; NA; Prosperity Life Insurance; NA; NA; NA; NA; Ownership Works; NA; NA; Adm Investor Services; NA; NA; NA; NA; Roivant Sciences; Acuity Knowledge Partners; Amtrak","NA; Technology, Advertising, Media, And Information; Manufacturing (Except Pharmaceutical, Retail, And Computer Tech); Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting; Construction, Engineering And Architecture; Coworking And Executive Suite Companies; Financial Services And Insurance; Real Estate (Except Coworking Providers); Transportation; Legal Services; Tbd; Government; Associations And Non-Profit Organizations (Except Education And Non-Profit Hospitals); Pharmaceuticals",116,1853,0.346614950634697,29.2175021138732,0.823492521283243,"O",81495016.4864146
